OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shapearea,Shapelen
1181,48,439,113710,48439113710,1137.1,Census Tract 1137.10,G5020,S,1895937,282238,32.9620341,-97.0957597,0.000210067,0.074391165
1182,48,439,113711,48439113711,1137.11,Census Tract 1137.11,G5020,S,1823549,0,32.9471743,-97.0980356,0.000175841,0.069701936
1183,48,439,102100,48439102100,1021,Census Tract 1021,G5020,S,3681887,143,32.7624384,-97.3703727,0.000354321,0.093276587
1184,48,439,102201,48439102201,1022.01,Census Tract 1022.01,G5020,S,4465561,9282,32.7534125,-97.3856388,0.000430563,0.118280331
1185,48,439,102202,48439102202,1022.02,Census Tract 1022.02,G5020,S,1880270,0,32.7394411,-97.3951047,0.000180894,0.096168593
1186,48,439,102700,48439102700,1027,Census Tract 1027,G5020,S,1746448,0,32.7408091,-97.376175,0.000168022,0.068700527
1187,48,439,102800,48439102800,1028,Census Tract 1028,G5020,S,1718753,48230,32.7301789,-97.3512609,0.000169978,0.075751673
1188,48,439,110907,48439110907,1109.07,Census Tract 1109.07,G5020,S,2885941,0,32.6730541,-97.4788759,0.000277445,0.106477451
1189,48,439,111012,48439111012,1110.12,Census Tract 1110.12,G5020,S,3306052,0,32.6247305,-97.3622778,0.000317663,0.072921921
1190,48,439,102301,48439102301,1023.01,Census Tract 1023.01,G5020,S,4235050,0,32.727584,-97.4407587,0.000407387,0.090970064
1191,48,439,110906,48439110906,1109.06,Census Tract 1109.06,G5020,S,14913486,4168147,32.6526755,-97.4772939,0.00183399,0.224167771
1192,48,439,105502,48439105502,1055.02,Census Tract 1055.02,G5020,S,3502104,0,32.6628168,-97.3792947,0.000336642,0.078437462
1193,48,439,102302,48439102302,1023.02,Census Tract 1023.02,G5020,S,3425820,0,32.7044803,-97.4467173,0.00032946,0.100583581
1194,48,439,110905,48439110905,1109.05,Census Tract 1109.05,G5020,S,7656314,37146,32.6759835,-97.4357129,0.000739656,0.169180247
1195,48,439,105507,48439105507,1055.07,Census Tract 1055.07,G5020,S,6837310,40352,32.6657764,-97.432313,0.00066113,0.133811769
1196,48,439,113632,48439113632,1136.32,Census Tract 1136.32,G5020,S,4982497,9219,32.9026756,-97.1166858,0.000481105,0.098059993
1197,48,439,113634,48439113634,1136.34,Census Tract 1136.34,G5020,S,6323206,36232,32.8958584,-97.1351737,0.000612869,0.108979942
1198,48,439,113631,48439113631,1136.31,Census Tract 1136.31,G5020,S,2880172,25946,32.9116818,-97.1057528,0.000280123,0.086978906
1199,48,439,113814,48439113814,1138.14,Census Tract 1138.14,G5020,S,3783166,0,32.899233,-97.1982234,0.000364608,0.108318239
1200,48,439,113113,48439113113,1131.13,Census Tract 1131.13,G5020,S,1651329,125541,32.8005143,-97.0585952,0.000171062,0.071769267
1201,48,439,113116,48439113116,1131.16,Census Tract 1131.16,G5020,S,869513,0,32.779894,-97.0650342,8.37E-05,0.046220327
1202,48,439,113115,48439113115,1131.15,Census Tract 1131.15,G5020,S,1087823,0,32.772392,-97.0689351,0.000104694,0.048798312
1203,48,439,122002,48439122002,1220.02,Census Tract 1220.02,G5020,S,1348376,0,32.7315705,-97.0713914,0.000129712,0.057750816
1204,48,439,122001,48439122001,1220.01,Census Tract 1220.01,G5020,S,1295843,0,32.7243834,-97.0713918,0.000124648,0.050759821
1205,48,439,103500,48439103500,1035,Census Tract 1035,G5020,S,3863553,0,32.733049,-97.2817878,0.000371672,0.103920967
1206,48,439,103800,48439103800,1038,Census Tract 1038,G5020,S,2908837,0,32.7213057,-97.3023798,0.000279793,0.081382824
1207,48,439,104201,48439104201,1042.01,Census Tract 1042.01,G5020,S,3391001,0,32.713321,-97.3630405,0.000326143,0.0945025
1208,48,439,113509,48439113509,1135.09,Census Tract 1135.09,G5020,S,2507280,0,32.844812,-97.0913342,0.000241497,0.062166018
1209,48,439,113510,48439113510,1135.1,Census Tract 1135.10,G5020,S,3077121,0,32.8444548,-97.0719023,0.000296382,0.068729657
1210,48,439,113511,48439113511,1135.11,Census Tract 1135.11,G5020,S,3806898,871,32.8237169,-97.1149563,0.000366674,0.114463945
1211,48,439,104400,48439104400,1044,Census Tract 1044,G5020,S,2482656,0,32.7084071,-97.3378145,0.000238766,0.066002176
1212,48,439,110704,48439110704,1107.04,Census Tract 1107.04,G5020,S,5131275,0,32.7476586,-97.4503717,0.000493707,0.118390875
1213,48,439,110703,48439110703,1107.03,Census Tract 1107.03,G5020,S,3292834,0,32.7480948,-97.4703101,0.000316822,0.082086061
1214,48,439,110901,48439110901,1109.01,Census Tract 1109.01,G5020,S,6452184,6295,32.7044193,-97.4569965,0.000621116,0.12128382
1215,48,439,111010,48439111010,1110.1,Census Tract 1110.10,G5020,S,73546324,10780285,32.5997435,-97.487359,0.008100333,0.404482182
1216,48,439,105505,48439105505,1055.05,Census Tract 1055.05,G5020,S,2145496,0,32.6710648,-97.3934362,0.000206256,0.063260482
1217,48,439,110701,48439110701,1107.01,Census Tract 1107.01,G5020,S,5026383,5586,32.7662583,-97.4641792,0.000484252,0.129725835
1218,48,439,111552,48439111552,1115.52,Census Tract 1115.52,G5020,S,2634187,0,32.693685,-97.139383,0.000253298,0.079382092
1219,48,439,122801,48439122801,1228.01,Census Tract 1228.01,G5020,S,908199,0,32.7140738,-97.1118772,8.74E-05,0.059341726
1220,48,439,122802,48439122802,1228.02,Census Tract 1228.02,G5020,S,1779108,0,32.7132908,-97.1035323,0.000171113,0.063694175
1221,48,439,111553,48439111553,1115.53,Census Tract 1115.53,G5020,S,2273724,0,32.682416,-97.1398974,0.00021861,0.071748897
1222,48,439,121905,48439121905,1219.05,Census Tract 1219.05,G5020,S,1276955,0,32.7096092,-97.0720855,0.000122811,0.050511943
1223,48,439,121904,48439121904,1219.04,Census Tract 1219.04,G5020,S,2283321,0,32.7213866,-97.058458,0.000219627,0.102912855
1224,48,439,121906,48439121906,1219.06,Census Tract 1219.06,G5020,S,1402210,0,32.7169463,-97.0712557,0.000134868,0.052410197
1225,48,439,113512,48439113512,1135.12,Census Tract 1135.12,G5020,S,3214947,0,32.8310793,-97.1218463,0.000309611,0.084630505
1226,48,439,113513,48439113513,1135.13,Census Tract 1135.13,G5020,S,2548435,0,32.8292289,-97.0787218,0.000245419,0.075926513
1227,48,439,113514,48439113514,1135.14,Census Tract 1135.14,G5020,S,2192843,0,32.831336,-97.0919384,0.00021118,0.068312472
1228,48,439,113516,48439113516,1135.16,Census Tract 1135.16,G5020,S,2707795,22764,32.861759,-97.0885568,0.000263045,0.068574053
1229,48,439,113607,48439113607,1136.07,Census Tract 1136.07,G5020,S,2015828,0,32.8323965,-97.1598759,0.000194135,0.065889541
1230,48,439,113610,48439113610,1136.1,Census Tract 1136.10,G5020,S,18652299,158885,32.904808,-97.1620865,0.001813,0.203058399
1231,48,439,113611,48439113611,1136.11,Census Tract 1136.11,G5020,S,3138508,0,32.8709493,-97.1785732,0.000302384,0.087458151
1232,48,439,113626,48439113626,1136.26,Census Tract 1136.26,G5020,S,2239032,0,32.8564977,-97.1460524,0.000215688,0.074180904
1233,48,439,113627,48439113627,1136.27,Census Tract 1136.27,G5020,S,2422349,0,32.8482999,-97.1165456,0.000233326,0.08114103
1234,48,439,113628,48439113628,1136.28,Census Tract 1136.28,G5020,S,2565905,0,32.8411419,-97.1168439,0.000247135,0.08199473
1235,48,439,113629,48439113629,1136.29,Census Tract 1136.29,G5020,S,2380572,0,32.8411125,-97.1400463,0.000229291,0.088667014
1236,48,439,113630,48439113630,1136.3,Census Tract 1136.30,G5020,S,1607674,22981,32.8468209,-97.1401966,0.000157067,0.058741738
1237,48,439,113703,48439113703,1137.03,Census Tract 1137.03,G5020,S,17756686,9191773,32.9651715,-97.0740545,0.002599194,0.241684921
1238,48,439,113705,48439113705,1137.05,Census Tract 1137.05,G5020,S,12810382,19691,32.9290869,-97.0900923,0.001236951,0.220721998
1239,48,439,113707,48439113707,1137.07,Census Tract 1137.07,G5020,S,6179568,1105212,32.9670167,-97.1086664,0.000702608,0.143670528
1240,48,439,111308,48439111308,1113.08,Census Tract 1113.08,G5020,S,2759524,1548,32.5747441,-97.1302706,0.000265142,0.074522782
1241,48,439,111547,48439111547,1115.47,Census Tract 1115.47,G5020,S,10360070,26182,32.6352039,-97.0831039,0.000998081,0.146479013
1242,48,439,111310,48439111310,1113.1,Census Tract 1113.10,G5020,S,6115153,107906,32.6082493,-97.0894165,0.000597835,0.112246689
1243,48,439,111548,48439111548,1115.48,Census Tract 1115.48,G5020,S,11539540,4202925,32.6239995,-97.0632815,0.001512572,0.20297447
1244,48,439,111406,48439111406,1114.06,Census Tract 1114.06,G5020,S,7356310,0,32.6041536,-97.1598784,0.000706675,0.113757557
1245,48,439,111307,48439111307,1113.07,Census Tract 1113.07,G5020,S,3434551,0,32.5847289,-97.1458461,0.000329865,0.082817463
1246,48,439,113612,48439113612,1136.12,Census Tract 1136.12,G5020,S,3973031,9036,32.8576703,-97.1708358,0.000383611,0.092707322
1247,48,439,113613,48439113613,1136.13,Census Tract 1136.13,G5020,S,4273618,0,32.8457274,-97.1769237,0.000411633,0.097276273
1248,48,439,113618,48439113618,1136.18,Census Tract 1136.18,G5020,S,3296296,0,32.8297732,-97.1441046,0.000317442,0.072160299
1249,48,439,113619,48439113619,1136.19,Census Tract 1136.19,G5020,S,1610883,27839,32.8176511,-97.1456453,0.000157793,0.056960328
1250,48,439,113622,48439113622,1136.22,Census Tract 1136.22,G5020,S,9000351,78142,32.877326,-97.1324831,0.000874711,0.152405778
1251,48,439,113623,48439113623,1136.23,Census Tract 1136.23,G5020,S,2339653,4065,32.8625501,-97.1148929,0.000225788,0.078289424
1252,48,439,113803,48439113803,1138.03,Census Tract 1138.03,G5020,S,2522021,0,32.8873242,-97.2492779,0.000243031,0.071914927
1253,48,439,113808,48439113808,1138.08,Census Tract 1138.08,G5020,S,3022825,2743,32.8747112,-97.2484092,0.000291517,0.074407185
1254,48,439,113809,48439113809,1138.09,Census Tract 1138.09,G5020,S,2486261,0,32.8655139,-97.2526875,0.000239527,0.078343335
1255,48,439,113810,48439113810,1138.1,Census Tract 1138.10,G5020,S,2794816,0,32.8550684,-97.250046,0.000269223,0.088589767
1256,48,439,113811,48439113811,1138.11,Census Tract 1138.11,G5020,S,3123807,31185,32.8434225,-97.2545061,0.000303887,0.0879278
1257,48,439,113906,48439113906,1139.06,Census Tract 1139.06,G5020,S,12932038,78332,32.9585485,-97.1704769,0.001254758,0.174554951
1258,48,439,113907,48439113907,1139.07,Census Tract 1139.07,G5020,S,19944027,1170970,32.9684688,-97.1376857,0.00203655,0.239228452
1259,48,439,113908,48439113908,1139.08,Census Tract 1139.08,G5020,S,6101138,115898,32.9342278,-97.1717269,0.00059939,0.123444852
1260,48,439,113909,48439113909,1139.09,Census Tract 1139.09,G5020,S,8636672,91036,32.9343316,-97.1382298,0.000841427,0.134527741
1261,48,439,113910,48439113910,1139.1,Census Tract 1139.10,G5020,S,27620653,323875,32.9654669,-97.2193301,0.002695239,0.244248026
1262,48,439,113911,48439113911,1139.11,Census Tract 1139.11,G5020,S,7348803,692,32.9371799,-97.2360411,0.000708614,0.126793041
1263,48,439,113912,48439113912,1139.12,Census Tract 1139.12,G5020,S,8772440,23127,32.9366187,-97.201632,0.000848034,0.143643067
1264,48,439,111312,48439111312,1113.12,Census Tract 1113.12,G5020,S,10481324,39733,32.5633213,-97.1009484,0.001010311,0.150175908
1265,48,439,111311,48439111311,1113.11,Census Tract 1113.11,G5020,S,4370465,4308,32.5953019,-97.1012751,0.000420224,0.113423647
1266,48,439,111551,48439111551,1115.51,Census Tract 1115.51,G5020,S,3499114,4823,32.6040049,-97.1341105,0.000336602,0.08355428
1267,48,439,111409,48439111409,1114.09,Census Tract 1114.09,G5020,S,4604411,860,32.6356606,-97.1547822,0.000442554,0.115112474
1268,48,439,111408,48439111408,1114.08,Census Tract 1114.08,G5020,S,11122619,223049,32.6284848,-97.1912571,0.001090096,0.191744568
1269,48,439,111550,48439111550,1115.5,Census Tract 1115.50,G5020,S,6100435,2550,32.6182995,-97.1197873,0.000586371,0.111786783
1270,48,439,111407,48439111407,1114.07,Census Tract 1114.07,G5020,S,5368134,4604,32.6237395,-97.1396499,0.000516258,0.146928396
1271,48,439,113624,48439113624,1136.24,Census Tract 1136.24,G5020,S,2460244,0,32.8555781,-97.1158214,0.000236995,0.078952941
1272,48,439,113625,48439113625,1136.25,Census Tract 1136.25,G5020,S,2084280,0,32.8637967,-97.1454787,0.000200797,0.073238829
1273,48,439,104504,48439104504,1045.04,Census Tract 1045.04,G5020,S,2883226,71555,32.6915446,-97.3108519,0.000284118,0.089897896
1274,48,439,104505,48439104505,1045.05,Census Tract 1045.05,G5020,S,2753404,0,32.7082367,-97.3121071,0.000264804,0.080786259
1275,48,439,104604,48439104604,1046.04,Census Tract 1046.04,G5020,S,3329065,0,32.7118108,-97.2886112,0.00032018,0.091676475
1276,48,439,104900,48439104900,1049,Census Tract 1049,G5020,S,2444026,0,32.8023545,-97.2978871,0.000235294,0.066867812
1277,48,439,113916,48439113916,1139.16,Census Tract 1139.16,G5020,S,1876457,0,32.8669353,-97.2983622,0.000180781,0.061757663
1278,48,439,114003,48439114003,1140.03,Census Tract 1140.03,G5020,S,11515973,3413,32.8781023,-97.3579353,0.001109788,0.171455848
1279,48,439,114005,48439114005,1140.05,Census Tract 1140.05,G5020,S,4261277,0,32.8679642,-97.3807712,0.000410544,0.085749973
1280,48,439,114006,48439114006,1140.06,Census Tract 1140.06,G5020,S,3156818,0,32.8534421,-97.3747186,0.000304089,0.077973773
1281,48,439,114102,48439114102,1141.02,Census Tract 1141.02,G5020,S,17681619,11505152,32.8783674,-97.4770725,0.002812429,0.227138081
1282,48,439,114203,48439114203,1142.03,Census Tract 1142.03,G5020,S,26028971,8649588,32.9483528,-97.5230053,0.003343991,0.282044877
1283,48,439,114204,48439114204,1142.04,Census Tract 1142.04,G5020,S,9455140,3471679,32.8951068,-97.5246229,0.001245782,0.17096418
1284,48,439,114205,48439114205,1142.05,Census Tract 1142.05,G5020,S,7549162,968778,32.8711969,-97.5292367,0.000820693,0.189372997
1285,48,439,121601,48439121601,1216.01,Census Tract 1216.01,G5020,S,6139618,178693,32.7400012,-97.1588606,0.000607892,0.116765851
1286,48,439,111015,48439111015,1110.15,Census Tract 1110.15,G5020,S,3349576,0,32.569919,-97.35237,0.000321652,0.111246757
1287,48,439,110805,48439110805,1108.05,Census Tract 1108.05,G5020,S,5607253,4832,32.7497279,-97.4924649,0.000539978,0.096472289
1288,48,439,113920,48439113920,1139.2,Census Tract 1139.20,G5020,S,2435625,0,32.8856302,-97.2660901,0.000234702,0.063547495
1289,48,439,113917,48439113917,1139.17,Census Tract 1139.17,G5020,S,2405657,1461,32.8676373,-97.2727435,0.000231906,0.069288355
1290,48,439,113709,48439113709,1137.09,Census Tract 1137.09,G5020,S,4943353,0,32.8916569,-97.089151,0.000476383,0.094244966
1291,48,439,980000,48439980000,9800,Census Tract 9800,G5020,S,45394422,210738,32.8982228,-97.0528493,0.004395149,0.374526959
1292,48,439,113518,48439113518,1135.18,Census Tract 1135.18,G5020,S,1183918,0,32.8572698,-97.0687961,0.000114049,0.047180444
1293,48,439,105001,48439105001,1050.01,Census Tract 1050.01,G5020,S,6636932,18923,32.8278886,-97.3433773,0.000640942,0.112320659
1294,48,439,105006,48439105006,1050.06,Census Tract 1050.06,G5020,S,15886336,51072,32.8178804,-97.3189928,0.001534681,0.18168999
1295,48,439,105403,48439105403,1054.03,Census Tract 1054.03,G5020,S,5397913,128629,32.7166577,-97.3738906,0.000531533,0.123230076
1296,48,439,106502,48439106502,1065.02,Census Tract 1065.02,G5020,S,2462210,3118,32.7530613,-97.2269515,0.000237219,0.07169734
1297,48,439,106503,48439106503,1065.03,Census Tract 1065.03,G5020,S,2803978,0,32.752467,-97.2083264,0.0002698,0.070801665
1298,48,439,106507,48439106507,1065.07,Census Tract 1065.07,G5020,S,1970046,75218,32.7641886,-97.2492064,0.000196822,0.059706952
1299,48,439,106509,48439106509,1065.09,Census Tract 1065.09,G5020,S,15242004,1342512,32.7844649,-97.1588166,0.001596414,0.21150498
1300,48,439,121604,48439121604,1216.04,Census Tract 1216.04,G5020,S,3062904,12056,32.7490861,-97.1364413,0.000295862,0.109024746
1301,48,439,111402,48439111402,1114.02,Census Tract 1114.02,G5020,S,3583304,1857,32.6424571,-97.169682,0.000344547,0.078396785
1302,48,439,111505,48439111505,1115.05,Census Tract 1115.05,G5020,S,2478870,26761,32.7316361,-97.1574881,0.000241029,0.066344999
1303,48,439,111514,48439111514,1115.14,Census Tract 1115.14,G5020,S,3530867,0,32.6632904,-97.0842148,0.000339408,0.084014322
1304,48,439,111516,48439111516,1115.16,Census Tract 1115.16,G5020,S,4347450,0,32.666147,-97.1245117,0.000417916,0.082717449
1305,48,439,111521,48439111521,1115.21,Census Tract 1115.21,G5020,S,2683343,0,32.6987274,-97.0717202,0.00025804,0.064672823
1306,48,439,111522,48439111522,1115.22,Census Tract 1115.22,G5020,S,2598663,0,32.6989216,-97.0891636,0.000249897,0.063395453
1307,48,439,111523,48439111523,1115.23,Census Tract 1115.23,G5020,S,4757486,22911,32.6847201,-97.0772743,0.000459629,0.094978079
1308,48,439,113517,48439113517,1135.17,Census Tract 1135.17,G5020,S,1290429,1188,32.8552547,-97.0793331,0.000124425,0.048294343
1309,48,439,113114,48439113114,1131.14,Census Tract 1131.14,G5020,S,11246673,1191958,32.800105,-97.083347,0.001197444,0.148603593
1310,48,439,106518,48439106518,1065.18,Census Tract 1065.18,G5020,S,7827351,0,32.8230306,-97.0462657,0.000753737,0.156199216
1311,48,439,106517,48439106517,1065.17,Census Tract 1065.17,G5020,S,9962617,0,32.8160376,-97.0975719,0.000959279,0.21016584
1312,48,439,111016,48439111016,1110.16,Census Tract 1110.16,G5020,S,7873383,0,32.5633109,-97.3353382,0.000756009,0.123793069
1313,48,439,106510,48439106510,1065.1,Census Tract 1065.10,G5020,S,8937502,156640,32.785395,-97.1958036,0.000875432,0.118239883
1314,48,439,106511,48439106511,1065.11,Census Tract 1065.11,G5020,S,8787880,0,32.7695767,-97.1918406,0.000845733,0.126725196
1315,48,439,106512,48439106512,1065.12,Census Tract 1065.12,G5020,S,2359049,0,32.7525367,-97.1905309,0.000226989,0.06083999
1316,48,439,106513,48439106513,1065.13,Census Tract 1065.13,G5020,S,2715312,27889,32.7370133,-97.1904767,0.000263909,0.065954688
1317,48,439,106514,48439106514,1065.14,Census Tract 1065.14,G5020,S,4395901,21161,32.7509863,-97.174681,0.000425002,0.11710425
1318,48,439,106515,48439106515,1065.15,Census Tract 1065.15,G5020,S,2676747,15641,32.7720688,-97.2279449,0.000259116,0.078896628
1319,48,439,111524,48439111524,1115.24,Census Tract 1115.24,G5020,S,3947844,0,32.6982392,-97.1107856,0.000379636,0.083817807
1320,48,439,111525,48439111525,1115.25,Census Tract 1115.25,G5020,S,5401608,4383,32.683391,-97.1086153,0.000519775,0.106684567
1321,48,439,111530,48439111530,1115.3,Census Tract 1115.30,G5020,S,5047951,39039,32.6687072,-97.1518437,0.000489013,0.0966505
1322,48,439,111531,48439111531,1115.31,Census Tract 1115.31,G5020,S,3479704,0,32.6686995,-97.1774684,0.00033451,0.077422435
1323,48,439,111533,48439111533,1115.33,Census Tract 1115.33,G5020,S,3232445,0,32.6543964,-97.1488962,0.000310692,0.082118073
1324,48,439,111534,48439111534,1115.34,Census Tract 1115.34,G5020,S,3380628,0,32.654812,-97.1781934,0.000324937,0.092473984
1325,48,439,111204,48439111204,1112.04,Census Tract 1112.04,G5020,S,22084723,106773,32.5648514,-97.2773026,0.002130906,0.214567223
1326,48,439,111018,48439111018,1110.18,Census Tract 1110.18,G5020,S,33710142,57228,32.5737615,-97.4262293,0.003242741,0.346248749
1327,48,439,105513,48439105513,1055.13,Census Tract 1055.13,G5020,S,1436474,0,32.6687083,-97.4148467,0.000138091,0.054279536
1328,48,439,105514,48439105514,1055.14,Census Tract 1055.14,G5020,S,2747905,0,32.6751808,-97.4050542,0.00026418,0.076851197
1329,48,439,106516,48439106516,1065.16,Census Tract 1065.16,G5020,S,1796245,14365,32.7654363,-97.2219007,0.00017424,0.076008648
1330,48,439,106600,48439106600,1066,Census Tract 1066,G5020,S,3610996,0,32.802429,-97.4275168,0.000347642,0.087336071
1331,48,439,106700,48439106700,1067,Census Tract 1067,G5020,S,15787691,1172909,32.8457011,-97.4554728,0.001633621,0.182928026
1332,48,439,110101,48439110101,1101.01,Census Tract 1101.01,G5020,S,3421978,36835,32.8292769,-97.2627833,0.000333089,0.084703744
1333,48,439,110102,48439110102,1101.02,Census Tract 1101.02,G5020,S,2954948,0,32.8078408,-97.2656694,0.0002845,0.091394165
1334,48,439,111540,48439111540,1115.4,Census Tract 1115.40,G5020,S,6113330,1465,32.6650761,-97.0968145,0.000587801,0.110883316
1335,48,439,111541,48439111541,1115.41,Census Tract 1115.41,G5020,S,1883537,1376,32.65184,-97.1088589,0.000181167,0.062260093
1336,48,439,111542,48439111542,1115.42,Census Tract 1115.42,G5020,S,2488447,0,32.6356137,-97.1087572,0.000239132,0.065033759
1337,48,439,111543,48439111543,1115.43,Census Tract 1115.43,G5020,S,2042538,0,32.6502089,-97.1249656,0.000196312,0.059074591
1338,48,439,111544,48439111544,1115.44,Census Tract 1115.44,G5020,S,3751167,0,32.6355962,-97.1252076,0.000360475,0.075357141
1339,48,439,111546,48439111546,1115.46,Census Tract 1115.46,G5020,S,4774936,3279,32.6790224,-97.1756601,0.000459401,0.12530361
1340,48,439,113109,48439113109,1131.09,Census Tract 1131.09,G5020,S,2518006,0,32.7658038,-97.0759268,0.000242319,0.072514956
1341,48,497,150603,48497150603,1506.03,Census Tract 1506.03,G5020,S,58597536,1098348,33.0160194,-97.4605417,0.005760829,0.374801404
1342,48,497,150602,48497150602,1506.02,Census Tract 1506.02,G5020,S,163304513,285212,33.096733,-97.4699177,0.015801015,0.620348977
1343,48,497,150601,48497150601,1506.01,Census Tract 1506.01,G5020,S,201590318,1428148,33.0409723,-97.6265546,0.019597222,0.823393641
1344,48,497,150300,48497150300,1503,Census Tract 1503,G5020,S,207556826,499864,33.3807431,-97.65515,0.02016075,0.894972663
1345,48,497,150500,48497150500,1505,Census Tract 1505,G5020,S,34701149,11713,33.2063764,-97.732068,0.00335704,0.382263589
1346,48,497,150403,48497150403,1504.03,Census Tract 1504.03,G5020,S,134442719,33594,33.1343662,-97.7053674,0.01299346,0.58453114
1347,48,497,150200,48497150200,1502,Census Tract 1502,G5020,S,53214107,118952,33.2502413,-97.5821369,0.005160134,0.492711135
1348,48,497,150102,48497150102,1501.02,Census Tract 1501.02,G5020,S,298061148,580546,33.1895913,-97.5410479,0.028873233,1.14482342
1349,48,497,150401,48497150401,1504.01,Census Tract 1504.01,G5020,S,435570021,38437570,33.310078,-97.8203797,0.045891368,1.06256436
1350,48,497,150402,48497150402,1504.02,Census Tract 1504.02,G5020,S,323100242,3155114,33.0846982,-97.8467194,0.031510159,0.905173005
1351,48,497,150101,48497150101,1501.01,Census Tract 1501.01,G5020,S,432304192,1389622,33.3295131,-97.5223686,0.04199938,1.287005301
